variant,task,model,seed,peft,peft_type,type,metric_key,metric_value,trainable_params_count,train_time,avg_memory_allocated_mb,max_memory_allocated_mb,avg_memory_reserved_mb,max_memory_reserved_mb,train_samples_per_second,train_steps_per_second,total_flos,rank,lora_alpha,lora_dropout,lora_ranks,model_family,file
kd-lora,qnli,bert,123,olora,olora,1,eval_accuracy,0.8660076880834706,0.739586,120.223,297.537024,297.537024,1073.741824,1073.741824,2613.719,20.437,1.0593751315513344e+16,8,16,0.05,,bert,results/kd-lora/task_qnli_bert_123/base_32_5e-05_0.01/peft_olora_16_0.05_8/metrics.json
kd-lora,qnli,bert,123,rslora,rslora,1,eval_accuracy,0.867838184147904,0.739586,111.426,297.508864,297.508864,1073.741824,1073.741824,2820.07,22.051,1.0593751315513344e+16,8,16,0.05,,bert,results/kd-lora/task_qnli_bert_123/base_32_5e-05_0.01/peft_rslora_16_0.05_8/metrics.json
kd-lora,qnli,bert,42,adalora,adalora,1,eval_accuracy,0.842394288852279,0.813458,416.9985,300.352512,300.352512,3221.225472,3221.225472,753.55,5.892,4.24463876185129e+16,8,16,0.05,"[32, 16, 8, 4, 2]",bert,results/kd-lora/task_qnli_bert_42/base_32_5e-05_0.01/peft_adalora_16_0.05_8/metrics.json
kd-lora,qnli,bert,42,dora,dora,1,eval_accuracy,0.8610653487095002,0.748802,481.5303,299.29472,299.29472,3948.937216,3948.937216,652.563,5.102,4.238390872925798e+16,8,16,0.05,"[32, 16, 8, 4, 2]",bert,results/kd-lora/task_qnli_bert_42/base_32_5e-05_0.01/peft_dora_16_0.05_8/metrics.json
kd-lora,qnli,bert,42,lora,lora,1,eval_accuracy,0.8596009518579535,0.739586,380.5986,298.135552,298.135552,3328.180224,3328.180224,825.618,6.456,4.237500526205338e+16,8,16,0.05,,bert,results/kd-lora/task_qnli_bert_42/base_32_5e-05_0.01/peft_lora_16_0.05_8/metrics.json
kd-lora,qnli,bert,42,mrlora,mrlora,1,eval_accuracy,0.8691195313930075,0.868658,211.096,301.607424,301.607424,1730.1503999999998,1730.1504,1488.559,11.639,1.062492633563136e+16,8,16,0.05,"[8, 4, 2, 1]",bert,results/kd-lora/task_qnli_bert_42/base_32_5e-05_0.01/peft_mrlora_16_0.05_8/metrics.json
kd-lora,qnli,bert,42,olora,olora,1,eval_accuracy,0.8660076880834706,0.739586,377.6479,299.147264,299.147264,3219.12832,3219.12832,832.069,6.506,4.237500526205338e+16,8,16,0.05,"[32, 16, 8, 4, 2]",bert,results/kd-lora/task_qnli_bert_42/base_32_5e-05_0.01/peft_olora_16_0.05_8/metrics.json
kd-lora,qnli,bert,42,rslora,rslora,1,eval_accuracy,0.8802855573860516,0.739586,232.5485,298.135552,298.135552,3328.180224,3328.180224,1351.241,10.566,4.237500526205338e+16,8,16,0.05,"[32, 16, 8, 4, 2]",bert,results/kd-lora/task_qnli_bert_42/base_32_5e-05_0.01/peft_rslora_16_0.05_8/metrics.json
kd-lora,qqp,bert,42,adalora,adalora,1,eval_accuracy,0.850531783329211,0.813458,835.5272,299.303424,299.303424,3254.7799040000004,3254.779904,1306.406,10.208,1.473444193668956e+17,8,16,0.05,"[32, 16, 8, 4, 2]",bert,results/kd-lora/task_qqp_bert_42/base_32_5e-05_0.01/peft_adalora_16_0.05_8/metrics.json
kd-lora,qqp,bert,42,dora,dora,1,eval_accuracy,0.860128617363344,0.748802,1706.1515,299.29472,299.29472,3948.937216,3948.937216,639.766,4.999,1.471275406983168e+17,8,16,0.05,"[32, 16, 8, 4, 2]",bert,results/kd-lora/task_qqp_bert_42/base_32_5e-05_0.01/peft_dora_16_0.05_8/metrics.json
kd-lora,qqp,bert,42,lora,lora,1,eval_accuracy,0.8606232995300519,0.739586,1332.7631,299.147264,299.147264,3219.12832,3219.12832,819.004,6.399,1.470966298186875e+17,8,16,0.05,,bert,results/kd-lora/task_qqp_bert_42/base_32_5e-05_0.01/peft_lora_16_0.05_8/metrics.json
kd-lora,qqp,bert,42,mrlora,mrlora,1,eval_accuracy,0.8754142963146179,0.868658,711.3049,301.607424,301.607424,1730.1503999999998,1730.1504,1534.557,11.991,3.688237452440371e+16,8,16,0.05,"[8, 4, 2, 1]",bert,results/kd-lora/task_qqp_bert_42/base_32_5e-05_0.01/peft_mrlora_16_0.05_8/metrics.json
kd-lora,qqp,bert,42,olora,olora,1,eval_accuracy,0.8610932475884244,0.739586,1351.2066,298.135552,298.135552,3328.180224,3328.180224,807.825,6.312,1.470966298186875e+17,8,16,0.05,"[32, 16, 8, 4, 2]",bert,results/kd-lora/task_qqp_bert_42/base_32_5e-05_0.01/peft_olora_16_0.05_8/metrics.json
kd-lora,qqp,bert,42,rslora,rslora,1,eval_accuracy,0.8637150630719762,0.739586,800.6044,297.780736,297.780736,3210.739712,3210.739712,1363.393,10.653,1.470966298186875e+17,8,16,0.05,"[32, 16, 8, 4, 2]",bert,results/kd-lora/task_qqp_bert_42/base_32_5e-05_0.01/peft_rslora_16_0.05_8/metrics.json
kd-lora,rte,bert,123,adalora,adalora,1,eval_accuracy,0.5342960288808665,0.813458,3.4015,300.056576,300.056576,1075.838976,1075.838976,2196.075,17.639,259135459295232.0,8,16,0.05,,bert,results/kd-lora/task_rte_bert_123/base_32_5e-05_0.01/peft_adalora_16_0.05_8/metrics.json
kd-lora,rte,bert,123,dora,dora,1,eval_accuracy,0.5342960288808665,0.748802,3.681,298.442752,298.442752,1245.708288,1245.708288,2029.347,16.3,258754020900864.0,8,16,0.05,,bert,results/kd-lora/task_rte_bert_123/base_32_5e-05_0.01/peft_dora_16_0.05_8/metrics.json
kd-lora,rte,bert,123,lora,lora,1,eval_accuracy,0.5379061371841155,0.739586,2.9541,297.508864,297.508864,1075.838976,1075.838976,2528.675,20.311,258699662721024.0,8,16,0.05,,bert,results/kd-lora/task_rte_bert_123/base_32_5e-05_0.01/peft_lora_16_0.05_8/metrics.json
kd-lora,rte,bert,123,mrlora,mrlora,1,eval_accuracy,0.5306859205776173,0.868658,5.0459,300.76928,300.76928,1746.927616,1746.927616,1480.424,11.891,259460954062848.0,8,16,0.05,"[8, 4, 2, 1]",bert,results/kd-lora/task_rte_bert_123/base_32_5e-05_0.01/peft_mrlora_16_0.05_8/metrics.json
kd-lora,rte,bert,123,olora,olora,1,eval_accuracy,0.5487364620938628,0.739586,2.9817,298.295296,298.295296,1073.741824,1073.741824,2505.303,20.123,258699662721024.0,8,16,0.05,,bert,results/kd-lora/task_rte_bert_123/base_32_5e-05_0.01/peft_olora_16_0.05_8/metrics.json
kd-lora,rte,bert,123,rslora,rslora,1,eval_accuracy,0.5342960288808665,0.739586,3.1707,298.295296,298.295296,1073.741824,1073.741824,2355.958,18.923,258699662721024.0,8,16,0.05,,bert,results/kd-lora/task_rte_bert_123/base_32_5e-05_0.01/peft_rslora_16_0.05_8/metrics.json
kd-lora,rte,bert,42,adalora,adalora,1,eval_accuracy,0.592057761732852,0.813458,10.8114,300.352512,300.352512,3246.391296,3246.391296,690.937,5.55,1036541837180928.0,8,16,0.05,"[32, 16, 8, 4, 2]",bert,results/kd-lora/task_rte_bert_42/base_32_5e-05_0.01/peft_adalora_16_0.05_8/metrics.json
kd-lora,rte,bert,42,dora,dora,1,eval_accuracy,0.6101083032490975,0.748802,12.7919,299.29472,299.29472,3948.937216,3948.937216,583.964,4.69,1035016083603456.0,8,16,0.05,"[32, 16, 8, 4, 2]",bert,results/kd-lora/task_rte_bert_42/base_32_5e-05_0.01/peft_dora_16_0.05_8/metrics.json
kd-lora,rte,bert,42,lora,lora,1,eval_accuracy,0.6101083032490975,0.739586,10.5168,299.147264,299.147264,3244.294144,3244.294144,710.291,5.705,1034798650884096.0,8,16,0.05,,bert,results/kd-lora/task_rte_bert_42/base_32_5e-05_0.01/peft_lora_16_0.05_8/metrics.json
kd-lora,rte,bert,42,mrlora,mrlora,1,eval_accuracy,0.5703971119133574,0.868658,5.6725,301.607424,301.607424,1730.1503999999998,1730.1504,1316.871,10.577,259460954062848.0,8,16,0.05,"[8, 4, 2, 1]",bert,results/kd-lora/task_rte_bert_42/base_32_5e-05_0.01/peft_mrlora_16_0.05_8/metrics.json
kd-lora,rte,bert,42,olora,olora,1,eval_accuracy,0.592057761732852,0.739586,10.5037,299.147264,299.147264,3244.294144,3244.294144,711.175,5.712,1034798650884096.0,8,16,0.05,"[32, 16, 8, 4, 2]",bert,results/kd-lora/task_rte_bert_42/base_32_5e-05_0.01/peft_olora_16_0.05_8/metrics.json
kd-lora,rte,bert,42,rslora,rslora,1,eval_accuracy,0.6173285198555957,0.739586,10.475,299.147264,299.147264,3244.294144,3244.294144,713.125,5.728,1034798650884096.0,8,16,0.05,"[32, 16, 8, 4, 2]",bert,results/kd-lora/task_rte_bert_42/base_32_5e-05_0.01/peft_rslora_16_0.05_8/metrics.json
kd-lora,sst2,bert,123,adalora,adalora,1,eval_accuracy,0.8830275229357798,0.813458,74.1398,299.631616,299.631616,1098.907648,1098.907648,2725.216,21.325,6828219269382144.0,8,16,0.05,"[8, 4, 2, 1]",bert,results/kd-lora/task_sst2_bert_123/base_32_5e-05_0.01/peft_adalora_16_0.05_8/metrics.json
kd-lora,sst2,bert,123,dora,dora,1,eval_accuracy,0.8899082568807339,0.748802,83.0205,297.787392,297.787392,1243.611136,1243.611136,2433.7,19.043,6818168240603136.0,8,16,0.05,"[8, 4, 2, 1]",bert,results/kd-lora/task_sst2_bert_123/base_32_5e-05_0.01/peft_dora_16_0.05_8/metrics.json
kd-lora,sst2,bert,123,lora,lora,1,eval_accuracy,0.8910550458715596,0.739586,67.9427,297.639936,297.639936,1073.741824,1073.741824,2973.786,23.27,6816736405880832.0,8,16,0.05,"[8, 4, 2, 1]",bert,results/kd-lora/task_sst2_bert_123/base_32_5e-05_0.01/peft_lora_16_0.05_8/metrics.json
kd-lora,sst2,bert,123,mrlora,mrlora,1,eval_accuracy,0.908256880733945,0.868658,115.3857,301.031424,301.031424,1723.8589440000003,1723.858944,1751.057,13.702,6836796587507712.0,8,16,0.05,"[8, 4, 2, 1]",bert,results/kd-lora/task_sst2_bert_123/base_32_5e-05_0.01/peft_mrlora_16_0.05_8/metrics.json
kd-lora,sst2,bert,123,olora,olora,1,eval_accuracy,0.8818807339449541,0.739586,67.9265,297.639936,297.639936,1071.644672,1071.644672,2974.496,23.275,6816736405880832.0,8,16,0.05,"[8, 4, 2, 1]",bert,results/kd-lora/task_sst2_bert_123/base_32_5e-05_0.01/peft_olora_16_0.05_8/metrics.json
kd-lora,sst2,bert,123,rslora,rslora,1,eval_accuracy,0.8876146788990825,0.739586,68.5597,298.622976,298.622976,1075.838976,1075.838976,2947.023,23.06,6816736405880832.0,8,16,0.05,"[8, 4, 2, 1]",bert,results/kd-lora/task_sst2_bert_123/base_32_5e-05_0.01/peft_rslora_16_0.05_8/metrics.json
kd-lora,sst2,bert,2024,adalora,adalora,1,eval_accuracy,0.8761467889908257,0.813458,75.785,299.631616,299.631616,1098.907648,1098.907648,2666.057,20.862,6828219269382144.0,8,16,0.05,"[8, 4, 2, 1]",bert,results/kd-lora/task_sst2_bert_2024/base_32_5e-05_0.01/peft_adalora_16_0.05_8/metrics.json
kd-lora,sst2,bert,2024,dora,dora,1,eval_accuracy,0.8887614678899083,0.748802,86.5966,297.787392,297.787392,1243.611136,1243.611136,2333.197,18.257,6818168240603136.0,8,16,0.05,"[8, 4, 2, 1]",bert,results/kd-lora/task_sst2_bert_2024/base_32_5e-05_0.01/peft_dora_16_0.05_8/metrics.json
kd-lora,sst2,bert,2024,lora,lora,1,eval_accuracy,0.8887614678899083,0.739586,70.6435,297.639936,297.639936,1073.741824,1073.741824,2860.092,22.38,6816736405880832.0,8,16,0.05,"[8, 4, 2, 1]",bert,results/kd-lora/task_sst2_bert_2024/base_32_5e-05_0.01/peft_lora_16_0.05_8/metrics.json
kd-lora,sst2,bert,2024,mrlora,mrlora,1,eval_accuracy,0.9059633027522935,0.868658,116.4801,301.031424,301.031424,1723.8589440000003,1723.858944,1734.605,13.573,6836796587507712.0,8,16,0.05,"[8, 4, 2, 1]",bert,results/kd-lora/task_sst2_bert_2024/base_32_5e-05_0.01/peft_mrlora_16_0.05_8/metrics.json
kd-lora,sst2,bert,2024,olora,olora,1,eval_accuracy,0.8830275229357798,0.739586,75.0508,297.639936,297.639936,1096.810496,1096.810496,2692.137,21.066,6816736405880832.0,8,16,0.05,"[8, 4, 2, 1]",bert,results/kd-lora/task_sst2_bert_2024/base_32_5e-05_0.01/peft_olora_16_0.05_8/metrics.json
kd-lora,sst2,bert,2024,rslora,rslora,1,eval_accuracy,0.8922018348623854,0.739586,69.023,298.622976,298.622976,1075.838976,1075.838976,2927.241,22.905,6816736405880832.0,8,16,0.05,"[8, 4, 2, 1]",bert,results/kd-lora/task_sst2_bert_2024/base_32_5e-05_0.01/peft_rslora_16_0.05_8/metrics.json
kd-lora,sst2,bert,42,adalora,adalora,1,eval_accuracy,0.8818807339449541,0.813458,78.979,299.631616,299.631616,1098.907648,1098.907648,2558.236,20.018,6828219269382144.0,8,16,0.05,"[8, 4, 2, 1]",bert,results/kd-lora/task_sst2_bert_42/base_32_5e-05_0.01/peft_adalora_16_0.05_8/metrics.json
kd-lora,sst2,bert,42,dora,dora,1,eval_accuracy,0.8876146788990825,0.748802,88.7331,297.787392,297.787392,1243.611136,1243.611136,2277.018,17.817,6818168240603136.0,8,16,0.05,"[8, 4, 2, 1]",bert,results/kd-lora/task_sst2_bert_42/base_32_5e-05_0.01/peft_dora_16_0.05_8/metrics.json
kd-lora,sst2,bert,42,lora,lora,1,eval_accuracy,0.8876146788990825,0.739586,73.9387,297.639936,297.639936,1075.838976,1075.838976,2732.628,21.383,6816736405880832.0,8,16,0.05,"[8, 4, 2, 1]",bert,results/kd-lora/task_sst2_bert_42/base_32_5e-05_0.01/peft_lora_16_0.05_8/metrics.json
kd-lora,sst2,bert,42,mrlora,mrlora,1,eval_accuracy,0.9139908256880734,0.868658,116.8397,301.031424,301.031424,1723.8589440000003,1723.858944,1729.267,13.531,6836796587507712.0,8,16,0.05,"[8, 4, 2, 1]",bert,results/kd-lora/task_sst2_bert_42/base_32_5e-05_0.01/peft_mrlora_16_0.05_8/metrics.json
kd-lora,sst2,bert,42,olora,olora,1,eval_accuracy,0.8887614678899083,0.739586,73.5118,297.639936,297.639936,1073.741824,1073.741824,2748.499,21.507,6816736405880832.0,8,16,0.05,"[8, 4, 2, 1]",bert,results/kd-lora/task_sst2_bert_42/base_32_5e-05_0.01/peft_olora_16_0.05_8/metrics.json
kd-lora,sst2,bert,42,rslora,rslora,1,eval_accuracy,0.8922018348623854,0.739586,74.0542,298.622976,298.622976,1075.838976,1075.838976,2728.365,21.349,6816736405880832.0,8,16,0.05,"[8, 4, 2, 1]",bert,results/kd-lora/task_sst2_bert_42/base_32_5e-05_0.01/peft_rslora_16_0.05_8/metrics.json
kd-lora,stsb,bert,42,adalora,adalora,1,eval_pearson,0.5541208514078366,0.812689,7.565,298.876928,298.876928,1096.810496,1096.810496,2279.851,17.845,583034361348096.0,8,16,0.05,"[8, 4, 2, 1]",bert,results/kd-lora/task_stsb_bert_42/base_32_5e-05_0.01/peft_adalora_16_0.05_8/metrics.json
kd-lora,stsb,bert,42,dora,dora,1,eval_pearson,0.8214715336018122,0.748033,8.1256,297.819136,297.819136,1266.679808,1266.679808,2122.556,16.614,582176156418048.0,8,16,0.05,"[8, 4, 2, 1]",bert,results/kd-lora/task_stsb_bert_42/base_32_5e-05_0.01/peft_dora_16_0.05_8/metrics.json
kd-lora,stsb,bert,42,lora,lora,1,eval_pearson,0.8206657645790169,0.738817,6.9664,297.886208,297.886208,1090.51904,1090.51904,2475.723,19.379,582053850513408.0,8,16,0.05,"[8, 4, 2, 1]",bert,results/kd-lora/task_stsb_bert_42/base_32_5e-05_0.01/peft_lora_16_0.05_8/metrics.json
kd-lora,stsb,bert,42,mrlora,mrlora,1,eval_pearson,0.8332290341006741,0.867889,12.1954,300.276736,300.276736,1725.956096,1725.956096,1414.222,11.07,583766737158144.0,8,16,0.05,"[8, 4, 2, 1]",bert,results/kd-lora/task_stsb_bert_42/base_32_5e-05_0.01/peft_mrlora_16_0.05_8/metrics.json
kd-lora,stsb,bert,42,olora,olora,1,eval_pearson,0.6883094415375638,0.738817,7.4442,297.886208,297.886208,1090.51904,1090.51904,2316.845,18.135,582053850513408.0,8,16,0.05,"[8, 4, 2, 1]",bert,results/kd-lora/task_stsb_bert_42/base_32_5e-05_0.01/peft_olora_16_0.05_8/metrics.json
kd-lora,stsb,bert,42,rslora,rslora,1,eval_pearson,0.826031456812455,0.738817,6.8126,297.67168,297.67168,1094.713344,1094.713344,2531.647,19.816,582053850513408.0,8,16,0.05,"[8, 4, 2, 1]",bert,results/kd-lora/task_stsb_bert_42/base_32_5e-05_0.01/peft_rslora_16_0.05_8/metrics.json
kd-lora,wnli,bert,123,adalora,adalora,1,eval_accuracy,0.4225352112676056,0.813458,1.2617,299.67872,299.67872,1075.838976,1075.838976,1509.828,11.888,64783864823808.0,8,16,0.05,,bert,results/kd-lora/task_wnli_bert_123/base_32_5e-05_0.01/peft_adalora_16_0.05_8/metrics.json
kd-lora,wnli,bert,123,dora,dora,1,eval_accuracy,0.4084507042253521,0.748802,1.2668,297.834496,297.834496,1266.679808,1266.679808,1503.742,11.84,64688505225216.0,8,16,0.05,,bert,results/kd-lora/task_wnli_bert_123/base_32_5e-05_0.01/peft_dora_16_0.05_8/metrics.json
kd-lora,wnli,bert,123,lora,lora,1,eval_accuracy,0.4225352112676056,0.739586,1.4761,297.929728,297.929728,1090.51904,1090.51904,1290.548,10.162,64674915680256.0,8,16,0.05,,bert,results/kd-lora/task_wnli_bert_123/base_32_5e-05_0.01/peft_lora_16_0.05_8/metrics.json
kd-lora,wnli,bert,123,mrlora,mrlora,1,eval_accuracy,0.43661971830985913,0.868658,1.7938,301.078528,301.078528,1742.733312,1742.733312,1061.989,8.362,64865238515712.0,8,16,0.05,"[8, 4, 2, 1]",bert,results/kd-lora/task_wnli_bert_123/base_32_5e-05_0.01/peft_mrlora_16_0.05_8/metrics.json
kd-lora,wnli,bert,123,olora,olora,1,eval_accuracy,0.39436619718309857,0.739586,1.1258,297.68704,297.68704,1094.713344,1094.713344,1692.084,13.323,64674915680256.0,8,16,0.05,,bert,results/kd-lora/task_wnli_bert_123/base_32_5e-05_0.01/peft_olora_16_0.05_8/metrics.json
kd-lora,wnli,bert,123,rslora,rslora,1,eval_accuracy,0.4084507042253521,0.739586,1.0922,299.259904,299.259904,1098.907648,1098.907648,1744.261,13.734,64674915680256.0,8,16,0.05,,bert,results/kd-lora/task_wnli_bert_123/base_32_5e-05_0.01/peft_rslora_16_0.05_8/metrics.json
kd-lora,wnli,bert,42,adalora,adalora,1,eval_accuracy,0.5352112676056338,0.813458,3.0271,300.352512,300.352512,3246.391296,3246.391296,629.32,4.955,259135459295232.0,8,16,0.05,"[32, 16, 8, 4, 2]",bert,results/kd-lora/task_wnli_bert_42/base_32_5e-05_0.01/peft_adalora_16_0.05_8/metrics.json
kd-lora,wnli,bert,42,dora,dora,1,eval_accuracy,0.5211267605633803,0.748802,3.5016,299.29472,299.29472,3948.937216,3948.937216,544.038,4.284,258754020900864.0,8,16,0.05,"[32, 16, 8, 4, 2]",bert,results/kd-lora/task_wnli_bert_42/base_32_5e-05_0.01/peft_dora_16_0.05_8/metrics.json
kd-lora,wnli,bert,42,lora,lora,1,eval_accuracy,0.5211267605633803,0.739586,3.5897,298.135552,298.135552,3328.180224,3328.180224,530.683,4.179,258699662721024.0,8,16,0.05,,bert,results/kd-lora/task_wnli_bert_42/base_32_5e-05_0.01/peft_lora_16_0.05_8/metrics.json
kd-lora,wnli,bert,42,mrlora,mrlora,3,eval_accuracy,0.5633802816901409,0.868658,6.7117,297.861632,297.861632,2751.463424,2751.463424,283.834,2.235,64358480010240.0,8,16,0.05,"[8, 4, 2, 1]",bert,results/kd-lora/task_wnli_bert_42/base_32_5e-05_0.01/peft_mrlora_16_0.05_8/metrics.json
kd-lora,wnli,bert,42,olora,olora,1,eval_accuracy,0.5211267605633803,0.739586,3.8603,298.135552,298.135552,3328.180224,3328.180224,493.485,3.886,258699662721024.0,8,16,0.05,"[32, 16, 8, 4, 2]",bert,results/kd-lora/task_wnli_bert_42/base_32_5e-05_0.01/peft_olora_16_0.05_8/metrics.json
kd-lora,wnli,bert,42,rslora,rslora,1,eval_accuracy,0.5211267605633803,0.739586,2.8361,299.147264,299.147264,3244.294144,3244.294144,671.699,5.289,258699662721024.0,8,16,0.05,"[32, 16, 8, 4, 2]",bert,results/kd-lora/task_wnli_bert_42/base_32_5e-05_0.01/peft_rslora_16_0.05_8/metrics.json
lora,cola,bert,123,adalora,adalora,2,eval_matthews_correlation,0.0,0.444194,18.659,464.137728,464.137728,2011.1687680000002,2011.168768,1374.833,10.772,1701107629817856.0,8,16,0.05,"[8, 4, 2, 1]",bert,results/lora/task_cola_bert_123/base_32_5e-05_0.01/peft_adalora_16_0.05_8/metrics.json
lora,cola,bert,123,dora,dora,2,eval_matthews_correlation,0.4801818467382683,0.314882,17.7297,462.024192,462.024192,2325.741568,2325.741568,1446.897,11.337,1698552191385600.0,8,16,0.05,"[8, 4, 2, 1]",bert,results/lora/task_cola_bert_123/base_32_5e-05_0.01/peft_dora_16_0.05_8/metrics.json
lora,cola,bert,123,lora,lora,2,eval_matthews_correlation,0.5155383069979991,0.29645,54.5717,463.08505600000007,463.085056,6182.404096000001,6182.404096,470.078,3.683,6792751966322688.0,8,16,0.05,,bert,results/lora/task_cola_bert_123/base_32_5e-05_0.01/peft_lora_16_0.05_8/metrics.json
lora,cola,bert,123,mrlora-rs,mrlora-rs,2,eval_matthews_correlation,0.5115610675474672,0.554594,51.2066,466.44992,466.44992,3330.277376,3330.277376,500.971,3.925,1703288600788992.0,8,16,0.05,"[8, 4, 2, 1]",bert,results/lora/task_cola_bert_123/base_32_5e-05_0.01/peft_mrlora-rs_16_0.05_8/metrics.json
lora,cola,bert,123,mrlora,mrlora,2,eval_matthews_correlation,0.5110424605414021,0.554594,90.937,466.843136,466.843136,3363.8318080000004,3363.831808,282.096,4.421,1703288600788992.0,8,16,0.05,"[8, 4, 2, 1]",bert,results/lora/task_cola_bert_123/base_32_5e-05_0.01/peft_mrlora_16_0.05_8/metrics.json
lora,cola,bert,123,olora,olora,2,eval_matthews_correlation,0.46669500635694416,0.29645,12.4332,461.741568,461.741568,2002.78016,2002.78016,2063.266,16.166,1698187991580672.0,8,16,0.05,"[8, 4, 2, 1]",bert,results/lora/task_cola_bert_123/base_32_5e-05_0.01/peft_olora_16_0.05_8/metrics.json
lora,cola,bert,123,rslora,rslora,2,eval_matthews_correlation,0.5210756361497264,0.29645,13.1765,461.741568,461.741568,2002.78016,2002.78016,1946.872,15.254,1698187991580672.0,8,16,0.05,"[8, 4, 2, 1]",bert,results/lora/task_cola_bert_123/base_32_5e-05_0.01/peft_rslora_16_0.05_8/metrics.json
lora,cola,bert,2024,lora,lora,2,eval_matthews_correlation,0.5101050627100728,0.29645,53.0982,463.08505600000007,463.085056,6182.404096000001,6182.404096,483.124,3.785,6792751966322688.0,8,16,0.05,,bert,results/lora/task_cola_bert_2024/base_32_5e-05_0.01/peft_lora_16_0.05_8/metrics.json
lora,cola,bert,42,adalora,adalora,2,eval_matthews_correlation,0.018148342420931135,0.444194,19.5221,464.137728,464.137728,2011.1687680000002,2011.168768,1314.052,10.296,1701107629817856.0,8,16,0.05,"[8, 4, 2, 1]",bert,results/lora/task_cola_bert_42/base_32_5e-05_0.01/peft_adalora_16_0.05_8/metrics.json
lora,cola,bert,42,dora,dora,2,eval_matthews_correlation,0.5206326433339101,0.314882,17.9676,462.024192,462.024192,2325.741568,2325.741568,1427.737,11.187,1698552191385600.0,8,16,0.05,"[8, 4, 2, 1]",bert,results/lora/task_cola_bert_42/base_32_5e-05_0.01/peft_dora_16_0.05_8/metrics.json
lora,cola,bert,42,lora,lora,2,eval_matthews_correlation,0.5207572018426233,0.29645,55.1945,463.08505600000007,463.085056,6182.404096000001,6182.404096,464.774,3.642,6792751966322688.0,8,16,0.05,,bert,results/lora/task_cola_bert_42/base_32_5e-05_0.01/peft_lora_16_0.05_8/metrics.json
lora,cola,bert,42,mrlora-rs,mrlora-rs,2,eval_matthews_correlation,0.5232427655095763,0.554594,51.4564,466.843136,466.843136,3338.6659840000007,3338.665984,498.539,3.906,1703288600788992.0,8,16,0.05,"[8, 4, 2, 1]",bert,results/lora/task_cola_bert_42/base_32_5e-05_0.01/peft_mrlora-rs_16_0.05_8/metrics.json
lora,cola,bert,42,mrlora,mrlora,2,eval_matthews_correlation,0.48599506757965116,0.554594,31.1229,466.36441600000006,466.364416,3357.540352,3357.540352,824.249,6.458,1703288600788992.0,8,16,0.05,"[8, 4, 2, 1]",bert,results/lora/task_cola_bert_42/base_32_5e-05_0.01/peft_mrlora_16_0.05_8/metrics.json
lora,cola,bert,42,olora,olora,2,eval_matthews_correlation,0.49194761738901066,0.29645,13.9821,461.741568,461.741568,2002.78016,2002.78016,1834.704,14.376,1698187991580672.0,8,16,0.05,"[8, 4, 2, 1]",bert,results/lora/task_cola_bert_42/base_32_5e-05_0.01/peft_olora_16_0.05_8/metrics.json
lora,cola,bert,42,rslora,rslora,2,eval_matthews_correlation,0.5312017201039245,0.29645,13.724,461.741568,461.741568,2002.78016,2002.78016,1869.207,14.646,1698187991580672.0,8,16,0.05,"[8, 4, 2, 1]",bert,results/lora/task_cola_bert_42/base_32_5e-05_0.01/peft_rslora_16_0.05_8/metrics.json
lora,mnli,bert,123,adalora,adalora,2,matched_accuracy,0.7957208354559347,0.444963,830.9838,464.153088,464.153088,2011.1687680000002,2011.168768,1417.724,11.076,7.789688554468147e+16,8,16,0.05,"[8, 4, 2, 1]",bert,results/lora/task_mnli_bert_123/base_32_5e-05_0.01/peft_adalora_16_0.05_8/metrics.json
lora,mnli,bert,123,dora,dora,2,matched_accuracy,0.8226184411614875,0.315651,772.3876,462.825984,462.825984,2334.130176,2334.130176,1525.278,11.916,7.777986486573466e+16,8,16,0.05,"[8, 4, 2, 1]",bert,results/lora/task_mnli_bert_123/base_32_5e-05_0.01/peft_dora_16_0.05_8/metrics.json
lora,mnli,bert,123,lora,lora,2,matched_accuracy,0.8210901681100357,0.297219,1536.3103,463.100416,463.100416,6182.404096000001,6182.404096,766.841,5.991,3.1105276721076634e+17,8,16,0.05,,bert,results/lora/task_mnli_bert_123/base_32_5e-05_0.01/peft_lora_16_0.05_8/metrics.json
lora,mnli,bert,123,mrlora-rs,mrlora-rs,2,matched_accuracy,0.8176260825267447,0.555363,2134.7101,466.462208,466.462208,3330.277376,3330.277376,551.881,4.312,7.799675641921536e+16,8,16,0.05,"[8, 4, 2, 1]",bert,results/lora/task_mnli_bert_123/base_32_5e-05_0.01/peft_mrlora-rs_16_0.05_8/metrics.json
lora,mnli,bert,123,mrlora,mrlora,2,matched_accuracy,0.8315843097300051,0.555363,3697.086,466.90048,466.90048,3300.917248,3300.917248,318.658,4.979,7.799675641921536e+16,8,16,0.05,"[8, 4, 2, 1]",bert,results/lora/task_mnli_bert_123/base_32_5e-05_0.01/peft_mrlora_16_0.05_8/metrics.json
lora,mnli,bert,123,olora,olora,2,matched_accuracy,0.8223127865511971,0.297219,599.5803,481.997312,481.997312,2013.26592,2013.26592,1964.884,15.351,7.776319180269158e+16,8,16,0.05,"[8, 4, 2, 1]",bert,results/lora/task_mnli_bert_123/base_32_5e-05_0.01/peft_olora_16_0.05_8/metrics.json
