Found 200 files
variant,task,seed,peft,metric_key,metric_value,trainable_params_count,train_time,rank,lora_alpha,lora_dropout,lora_ranks,type,model_family
fft,cola,123,lora,eval_matthews_correlation,0.5812018675459495,109.483778,153.8371,8,16,0.05,[32, 16, 8, 4, 2],0,bert
fft,cola,2024,lora,eval_matthews_correlation,0.5525485959926528,109.483778,91.8323,8,16,0.05,[8, 4, 2, 1],0,bert
fft,cola,42,lora,eval_matthews_correlation,0.5520922661403441,109.483778,79.1428,8,16,0.05,[32, 16, 8, 4, 2],0,bert
fft,mnli,123,lora,matched_accuracy,0.8327050433010698,109.484547,3278.8582,8,16,0.05,[32, 16, 8, 4, 2],0,bert
fft,mnli,2024,lora,matched_accuracy,0.8328069281711665,109.484547,6471.793,8,16,0.05,[32, 16, 8, 4, 2],0,bert
fft,mnli,42,lora,matched_accuracy,0.8329088130412634,109.484547,3308.7803,8,16,0.05,[32, 16, 8, 4, 2],0,bert
fft,mrpc,123,lora,eval_accuracy,0.8725490196078431,109.483778,39.8742,8,16,0.05,[32, 16, 8, 4, 2],0,bert
fft,mrpc,2024,lora,eval_accuracy,0.8700980392156863,109.483778,64.7881,8,16,0.05,[32, 16, 8, 4, 2],0,bert
fft,mrpc,42,lora,eval_accuracy,0.8284313725490197,109.483778,45.3625,8,16,0.05,,0,bert
fft,qnli,123,lora,eval_accuracy,0.9073768991396669,109.483778,904.831,8,16,0.05,[32, 16, 8, 4, 2],0,bert
fft,qnli,2024,lora,eval_accuracy,0.9073768991396669,109.483778,1788.3454,8,16,0.05,[32, 16, 8, 4, 2],0,bert
fft,qnli,42,lora,eval_accuracy,0.90536335346879,109.483778,1002.4413,8,16,0.05,,0,bert
fft,qqp,123,lora,eval_accuracy,0.9093494929507792,109.483778,3143.41,8,16,0.05,[32, 16, 8, 4, 2],0,bert
fft,qqp,2024,lora,eval_accuracy,0.9110561464259214,109.483778,6099.4466,8,16,0.05,[32, 16, 8, 4, 2],0,bert
fft,qqp,42,lora,eval_accuracy,0.90972050457581,109.483778,3481.241,8,16,0.05,,0,bert
fft,rte,123,lora,eval_accuracy,0.6498194945848376,109.483778,27.8744,8,16,0.05,[32, 16, 8, 4, 2],0,bert
fft,rte,2024,lora,eval_accuracy,0.631768953068592,109.483778,52.0569,8,16,0.05,[32, 16, 8, 4, 2],0,bert
